,comment_IDs,user_IDs,shop_IDs,comment_lenghs,VIPcomment_ornot,if_pictures,comment_pictures,comment_taste_scores,comment_surround_scores,comment_serv_scores,comment_words,heart_nums,reply_nums,busi_reply_words,busi_reply_lenghs,,,,,刘心如,李志勋,栗渊钧,丁妮,是否满意,,周星彤,徐睿双,张柃娜,刘睿益,苏子眙
312808,326120277,9411318,21593847,20,0,0,0,3,3,3,还行吧跟别的赤坂亭没什么区别不如大鱼,0,0,尊敬的顧客您好非常開心您在赤阪亭宜家店度過一個愉快的用餐體驗您的滿意是我們最大的動力我們會一如既往的把最好的菜品和最貼心優質的服務提供給每一位顧客感謝您的评价我們所有菜品都是現點現做哦有些菜需要時間等待哦我們新菜單核心澳洲冰鮮牛肉畅吃不限量哦赤阪亭率先提出小時從澳洲到中國從倉庫到中央廚房從中央廚房到餐桌全程冷藏運輸只為滿足您的胃感受舌尖上的美食我們建議烤肉至分熟口感更佳哦同時您也可以關注赤阪亭的公眾賬號完善個人資料不定期會推出各種優惠活動哦我是宜家店店長周少建我攜宜家店全體夥伴恭候您的再次光臨祝您生活愉快,284,,,,,,,1,,1,,,,,,
740818,290159858,2285243,4290304,115,0,1,5,2,3,2,很久很久以前看过报道一直没机会去现在住在附近过去尝了尝绝对是主题餐厅很后气氛很活跃很多小时的回忆唯独就是我怎么觉得那盘秘制的小贵的羊肉是鸭肉呢纹理像口感也像其次觉得服务员有点砸招牌服务态度太一般,0,1,真相只有一个我对宝宝发誓羊肉是羊亲生的羊肉值日生集体叫到办公室聊聊了同学你还记得是谁么打个小报告呗下次老师给你发奖,64,,,,,,,1,,1,,,,,,
822458,283792302,1062657975,510377,25,0,0,0,3,3,2,味道不错就是上菜有点慢而且比其他分店的量要少一些,0,0,感谢您的认可还有反馈我们接下来也将会继续努力尽最大的努力进行整改期待您的再次光临,43,,,,,,,1,,1,,,,,,
884164,247629550,761607071,5208739,65,0,0,0,3,1,0,提前半个小时预定我们排队用了分钟他说烤鸭要烤分钟然后我们都快吃完饭了他才上来我就想问他们的数学是老师教的吧,1,0,您好非常感谢您给予我们的点评此次用餐给您带来的不便我们深感抱歉在此给您致上最诚挚的歉意我们已和相关负责人做了认真的沟通及对服务人员做了相应的培训避免此类不愉快的事再次发生欢迎您的下次光临祝您身体健康万事如意店长杨杰电话,149,,,,,,,1,,1,,,,,,
521153,275594878,142096806,24981944,75,0,1,1,3,3,3,松子鲈鱼好吃的不得了卤肉配米饭每次必点酸汤肥牛虽然肉只有几片但我更爱吃青笋丝和粉丝椒麻剥皮鸡第一次吃赞大拌菜里有腰果噢最后综合冰完美,0,0,亲爱的顾客您好我是本餐厅的店长郑丽丽感谢您长期对鹿港小镇的支持您的满意一直是我们最大的追求有了您的认可和肯定我们会继续努力做的更好我的联系方式是欢迎来电预定期待您的下次光临祝生活愉快工作顺利谢谢,120,,,,,,,1,,1,,,,,,
21200,319543163,755262157,14688372,63,0,1,2,0,2,3,不長記性又消費了一下台灣菜台灣口味的菜品實在不适合我對于我來說太難吃了太甜了再也不會去消費了此評論僅代表本人觀點,0,0,尊敬的贵宾与风共舞首先感谢您的光临很抱歉给您带来了不愉快的用餐体验我们会努力完善为顾客提供更好的服务和美食号厨房全体员工祝您生活愉快,78,,,,,,,1,,1,,,,,,
70523,68953887,53024519,17637555,62,0,1,2,1,3,3,干炸丸子里面我觉得是没有肉的都是淀粉要了扎啤既没有气又不是很凉我很怀疑就是拿瓶啤倒的烤鸭需要预约不然需要等分钟,0,0,亲爱的顾客您好首先非常感谢您对我们德哥烤鸭的关注与支持你提到的关于干炸丸子的问题我们现在已经改进了现在天气逐渐变凉了很多客户再点啤酒时都选择常温的所以扎啤就没有开制冷功能同时这也是我们的疏忽应该提示您的非常抱歉其次就是我们的烤鸭为了让每位顾客都能吃上我们最好的烤鸭所以我们是每只烤鸭都是现烤的一般都得分钟左右希望您还能继续关注我们谢谢,184,,,,,,,1,,1,,,,,,
430785,247577672,1042371,23223824,17,0,0,0,3,3,3,小吃不错口味有特色还挺好吃的,0,0,咱们边境家的小吃都是产自东南亚的呢而且都是静心挑选的美味哦欢迎您常来小店做客啦,49,,,,,,,1,,1,,,,,,
117521,230530826,49968662,18280058,28,0,0,0,3,3,1,上菜太慢上来的还是凉的换了一次还是凉的很失望,0,0,亲您好很抱歉给您带来不好的用餐体验为了能给您带来更好的服务我们一定抓紧对员工的培训也非常感谢您提供的宝贵意见期待您的下次光临绿茶西直门店全体员工祝您新年快乐万事如意,91,,,,,,,1,,1,,,,,,
972545,331893990,826598250,58041870,22,0,0,0,3,3,3,要的套餐还算实惠有些小贵西单嘛也值了,0,0,感谢您的点评您的肯定就是小蛮最大动力期待您的再次光临祝您生活愉快,35,,,,,,,1,,1,,,,,,
824510,206645125,28099904,510404,15,0,0,0,4,2,2,有些日子没去了服务大有改善,0,0,客官您好感谢您一如既往的支持我们会继续努力做好欢迎您下次光临祝您生活愉快,41,,,,,,,1,,1,,,,,,
981377,324602493,7400892,58518489,240,0,1,4,3,3,2,之前在点评上发现这家店就一直想来尝试终于有朋友张罗不加思考就决定赶过来位置挺好找的就在望京国际商业中心星美影院入口的旁边招牌花花绿绿的特别是晚上还挺明显的门口是收费停车场还比较方便我们点的几个凉菜味道都还不错串儿总体来说也都挺好特别是凤爪味道出奇的好大家都没少吃烤猪皮没有韩国店的好吃馒头烤得一般般肉串儿我个人觉得味道不错服务还好吧有一个大缺点就是只有一个男女共用的卫生间这要是夏天啤酒喝的多的时候大家不都得急坏啦应该还会再来,0,0,亲爱的顾客非常感谢您的光临和认可我们这里有京城最好吃的烤凤爪寂寞的豆芽望京店全体员工期待您的再次到店体验关注我店官方客服微信可以订位订餐更可以获得更多优惠信息,96,,,,,,,0,,0,,,,,,
82996,67306139,64586428,17902493,285,0,1,5,3,2,3,朋友帶我們過來這吃消夜說這裡的烤羊腿很好吃沒有羊騷味店裡的裝修很簡約但充滿了蒙古風情有把弓還有牛角一些蒙古的裝飾品我們點了招牌的碳烤羊腿又點了烤羊脆骨烤牛心管一盤老虎菜一盤花生還有一箱啤酒羊腿的肉質非常鮮嫩真的沒有騷味看著朋友拿著刀叉在那切烤我也忍不住拿刀叉也切烤了一會覺得還挺有意思的自己烤的感覺吃起來就是不一樣阿老虎菜非常爽口尤其在大口吃完肉后吃口拌菜真的感覺能解油膩搭配起來特別好吃我們喝了許多啤酒聊天聊到深夜都忘了時間吃的很開心也聊的開心下次來北京如果有機會還會想要來這裡有種意猶未盡的念頭,0,0,感谢您对我们的肯定也希望您可以再次光临我们届时会提供更优质的菜品,34,,,,,,,0,,0,,,,,,
714127,337314035,4238201,4065232,27,0,1,1,2,2,4,羊蝎子真的一般般不烂糊不脱骨而且咸真的很咸很咸,0,0,尊敬的宾客您好我是芦月轩羊蝎子通州店经理小马首先非常欢迎您光临本店也非常感谢您对我们的支持您的反映我们会及时调整制作火候改善现状希望您能继续关注我们在这里我协同全体员工祝您生活愉快,98,,,,,,,1,,1,,,,,,
836272,289151552,48497758,510773,363,0,1,6,2,2,2,七夕人真的太多了哪都吃不上点换到眉州感觉还好排队的还不算太多主要人家地方大嘛等了有十分钟就吃上啦第三次来有爱吃的比如甜烧白但这次准备点点没吃过的多尝尝桂花糯米藕甜甜的我喜欢但不喜欢甜的人有点悬因为桂花的甜有点怪所以这道菜我独自承包了三鲜锅巴这道菜居然也是甜口这就有点怪了真是没啥咸味就是甜甜的放点盐有点鱼香肉丝的味油好大锅巴基本上是吸油呢下次应该不会再点了竹笋牛肉真吃不惯有种熏的味特别呛吃着勉强吧肉吃完了不是我的菜素炒野山菌这个是本次菜里最好吃的一个了有味还算能下饭茄子苦瓜煎豇豆除了淡了点还算不错这个菜我们打包了准备回去放点盐再加工下不然真的太淡了担担面不错超精致的一碗呦一共多元七夕这日子没等太久就吃上啦还算满意,0,0,尊敬的贵宾您好我是眉州东坡劲松店店长徐小兰在此真诚的向您道歉对到我店用餐给您带来的不愉快说声对不起请您原谅对您提出的问题我们会认真分析原因并指定整改措施在工作中认真去执行希望您以后能持续来我店用餐给我们提更多的宝贵意见和建议再次感谢期待您下次光临,145,,,,,,,1,,1,,,,,,
841375,275301334,7073779,511156,118,0,0,0,2,3,4,杏仁豆腐实在好吃浓浓的杏仁加豆腐腌制过的樱桃果脯和葡萄加上冰糖水非常消暑环境还不错服务态度真诚友好点了醋溜木须肉可能南方人的缘故不习惯也不喜欢醋酸菜咸蛋味少淀粉多羊肉膻超级糟糕的菜肴以后会尝试其他甜口的,0,0,尊敬的顾客谢谢您的点评下次来可是尝尝我店的新疆风味特色菜哟期待您下次莅临用餐祝您身体健康阖家欢乐,54,,,,,,,0,,0,,,,,,
667457,220834316,720252320,3498361,21,0,1,1,3,1,2,吃的还行前门店比较少人洗手间真是很可怕,0,0,希谢谢您对我们的信任和支持成长的路上有您真诚的一路相伴我们感到非常的幸运如果我们有做得不够的地方还望您能多多指正我们会继续努力祝您在新的一年里心想事成万事如意工作顺利阖家欢乐,99,,,,,,,1,,1,,,,,,
179706,227423454,4627533,19456476,64,0,0,0,3,3,2,国营企业作风管理要不是特色的宫保鸡丁应该不会太经常去宫保鸡丁做的的确不错鸡丝凉面也是必点的还有一个什么豆腐也是爱吃的,2,0,您好感谢您的好评我们会一如既往的为顾客提供优越的就餐环境优质的服务以及干净可口的饭菜另外本店最新推出精品北京烤鸭元套和京城一绝的格格美味鸭元套需要提前预定欢迎您来品尝,99,,,,,,,1,,1,,,,,,
869090,246569599,26219100,515445,23,0,0,0,3,3,3,服务态度很好京味儿环境很好口味偏重油重色,0,0,您好我是那家小馆永安里店店长小杨电话感谢您的光临与支持我们会努力提升菜品品质尽量让您满意用餐期待您的下次光临祝您生活愉快,81,,,,,,,1,,1,,,,,,
708788,300453148,193000403,4043014,31,0,0,0,0,3,1,最不满意的一次用餐做的所有菜都有焦味和厨师说话爱搭不理的,0,0,尊敬的客人您好感谢您选择我们分店并对我们餐厅做出评价我们万分荣幸能为您服务正是如您一样的客人对我们的不断关心和督促才能使我们不断发现工作中的问题获得改正和不断进步从您这次的用餐的评论中我们深表遗憾餐厅的服务并没有达到您的期望对于您在就餐中所遇到的问题我们致以最诚挚的歉意此外我们一定检讨自己做的不足的地方并积极改正希望我们真诚的服务能够带给您更惬意的体验餐厅全体员工衷心期待您的再次光临,210,,,,,,,1,,1,,,,,,
195546,260543330,17234133,2097595,25,0,0,0,2,2,2,一般牛排几乎咬不动龙利鱼太咸以后估计不会来了,0,0,您好对于您提提出的问题我们会及时改正另外我们的雪花西冷牛排和波尔多系列也相当不错期待您的下次品尝,52,,,,,,,1,,1,,,,,,
472092,216320615,191473310,23883194,19,0,0,0,2,2,2,比东三环的店菜品少了些环境也一般了些,0,0,您好您的建议我们已经收到我们的菜谱近期将会更新装修风格属于东南亚风格再次感谢您的支持与点评期待您的下次光临祝您生活愉快,66,,,,,,,1,,1,,,,,,
6530,258233557,1077724,10644837,17,0,0,0,3,3,3,停车不方便味道一般鳝鱼挺好的,0,0,您好感谢您抽空为我们做出点评也感谢您对我们的评价没让您感到满意我们非常抱歉但是我们一定会继续努力做好的在我们家吃饭的话可以把车停在我们家东边的瑞兆酒店的停车场里我们家会免费提供一个小时的停车劵的哦欢迎您的下次光临祝您生活愉快,121,,,,,,,1,,1,,,,,,
40010,280895996,90922573,15995554,215,0,1,3,2,3,2,在快餐里价格相对来说比较贵因为是芝士控所以点了芝士蛋包饭酱要的奶香布朗酱本来要的是牛肉的但是不知道为什么服务员打成了汉堡排然后赶时间吃完了才发现我还以为这家牛肉就是剁碎的肉饼真的非常讨厌丸子饺子包子这种有馅儿的食物不过调味还是可以的对于一个在南方待了比较久的人来说稍微有点咸然后酱有点腻只倒了三分之一份量还好感觉在北京吃饭给的份量都蛮大的最后梨柚清茶我挺喜欢的味道淡淡的下雨天喝着很舒服,0,0,感谢您参加美团网活动如果您有任何好的建议可以随时回复我们我们的电话是期待您的再次光临,54,,,,,,,0,,0,,,,,,
740338,238989728,97622859,4286417,22,0,0,0,3,3,2,味道不错但是地方太小服务跟不上上菜略慢,0,0,谢谢亲的评价那天特殊情况一般我们上菜都挺快的以后过来一点给你最快的速度上菜,40,,,,,,,1,,1,,,,,,
712837,341630125,832548186,4060342,134,0,1,2,2,3,3,我们三个人选的刺身自助一个桌只能选择刺身自助和烤肉自助其中之一不得不说黑蒜真的好好吃这家店的寿司干巴巴的没法吃各类刺身倒还算是新鲜有一种甜虾叫过好几次就是不给上烤鳗鱼很好吃饮料有不到十种甜品不到五种布丁很好吃我吃了两个不过对得起这个价钱啦我觉得,0,0,尊敬的顾客您好非常感谢您的点评我们是以牛肉为主的自助餐厅主要包括烧肉刺身寿司海鲜料理一级酒水和饮料其中澳洲冰鲜牛肉是我们的特色区别于冷冻肉他的细胞都是鲜活的汁水更加丰富由于牛肉越熟越老的特征我们建议烤分熟当然在不忙的时候也可以让服务员帮忙代考的哟祝您生活愉快开心每一天赤坂亭北京大悦城店期待您的再次光临,173,,,,,,,1,,1,,,,,,
94636,197165349,135894309,18053479,15,0,0,0,4,2,3,挺好的爱吃火锅希望能保持住,0,0,谢谢您对我们的支持我们会继续努力做到更好,22,,,,,,,1,,1,,,,,,
